"DateTime","Dota 2","Apex Legends","Goose Goose Duck","Lost Ark","Banana"
"2019-04-02 00:00:00",889058,,,,
"2019-04-03 00:00:00",921478,,,,
"2019-04-04 00:00:00",914394,,,,
"2019-04-05 00:00:00",913854,,,,
"2019-04-06 00:00:00",939918,,,,
"2019-04-07 00:00:00",909135,,,,
"2019-04-08 00:00:00",887825,,,,
"2019-04-09 00:00:00",881145,,,,
"2019-04-10 00:00:00",872107,,,,
"2019-04-11 00:00:00",882437,,,,
"2019-04-12 00:00:00",923065,,,,
"2019-04-13 00:00:00",970128,,,,
"2019-04-14 00:00:00",973544,,,,
"2019-04-15 00:00:00",870901,,,,
"2019-04-16 00:00:00",855360,,,,
"2019-04-17 00:00:00",819524,,,,
"2019-04-18 00:00:00",807477,,,,
"2019-04-19 00:00:00",872612,,,,
"2019-04-20 00:00:00",888837,,,,
"2019-04-21 00:00:00",887397,,,,
"2019-04-22 00:00:00",826748,,,,
"2019-04-23 00:00:00",811503,,,,
"2019-04-24 00:00:00",770558,,,,
"2019-04-25 00:00:00",775576,,,,
"2019-04-26 00:00:00",814209,,,,
"2019-04-27 00:00:00",855899,,,,
"2019-04-28 00:00:00",847379,,,,
"2019-04-29 00:00:00",788959,,,,
"2019-04-30 00:00:00",804627,,,,
"2019-05-01 00:00:00",862674,,,,
"2019-05-02 00:00:00",830932,,,,
"2019-05-03 00:00:00",856221,,,,
"2019-05-04 00:00:00",865134,,,,
"2019-05-05 00:00:00",873126,,,,
"2019-05-06 00:00:00",813985,,,,
"2019-05-07 00:00:00",807138,,,,
"2019-05-08 00:00:00",955703,,,,
"2019-05-09 00:00:00",939011,,,,
"2019-05-10 00:00:00",936283,,,,
"2019-05-11 00:00:00",980303,,,,
"2019-05-12 00:00:00",998345,,,,
"2019-05-13 00:00:00",895150,,,,
"2019-05-14 00:00:00",911511,,,,
"2019-05-15 00:00:00",892241,,,,
"2019-05-16 00:00:00",874040,,,,
"2019-05-17 00:00:00",893273,,,,
"2019-05-18 00:00:00",937824,,,,
"2019-05-19 00:00:00",945542,,,,
"2019-05-20 00:00:00",830790,,,,
"2019-05-21 00:00:00",847257,,,,
"2019-05-22 00:00:00",841685,,,,
"2019-05-23 00:00:00",803108,,,,
"2019-05-24 00:00:00",836468,,,,
"2019-05-25 00:00:00",967668,,,,
"2019-05-26 00:00:00",968356,,,,
"2019-05-27 00:00:00",885373,,,,
"2019-05-28 00:00:00",835459,,,,
"2019-05-29 00:00:00",843244,,,,
"2019-05-30 00:00:00",849432,,,,
"2019-05-31 00:00:00",838052,,,,
"2019-06-01 00:00:00",907341,,,,
"2019-06-02 00:00:00",892370,,,,
"2019-06-03 00:00:00",847614,,,,
"2019-06-04 00:00:00",844176,,,,
"2019-06-05 00:00:00",827650,,,,
"2019-06-06 00:00:00",849344,,,,
"2019-06-07 00:00:00",840206,,,,
"2019-06-08 00:00:00",834862,,,,
"2019-06-09 00:00:00",787469,,,,
"2019-06-10 00:00:00",709731,,,,
"2019-06-11 00:00:00",835854,,,,
"2019-06-12 00:00:00",832380,,,,
"2019-06-13 00:00:00",809154,,,,
"2019-06-14 00:00:00",816393,,,,
"2019-06-15 00:00:00",866759,,,,
"2019-06-16 00:00:00",866252,,,,
"2019-06-17 00:00:00",803370,,,,
"2019-06-18 00:00:00",773032,,,,
"2019-06-19 00:00:00",765997,,,,
"2019-06-20 00:00:00",774571,,,,
"2019-06-21 00:00:00",752859,,,,
"2019-06-22 00:00:00",760403,,,,
"2019-06-23 00:00:00",771918,,,,
"2019-06-24 00:00:00",696686,,,,
"2019-06-25 00:00:00",707293,,,,
"2019-06-26 00:00:00",714491,,,,
"2019-06-27 00:00:00",748680,,,,
"2019-06-28 00:00:00",757165,,,,
"2019-06-29 00:00:00",798466,,,,
"2019-06-30 00:00:00",755943,,,,
"2019-07-01 00:00:00",751474,,,,
"2019-07-02 00:00:00",748632,,,,
"2019-07-03 00:00:00",747757,,,,
"2019-07-04 00:00:00",729977,,,,
"2019-07-05 00:00:00",753374,,,,
"2019-07-06 00:00:00",779160,,,,
"2019-07-07 00:00:00",750923,,,,
"2019-07-08 00:00:00",733788,,,,
"2019-07-09 00:00:00",707225,,,,
"2019-07-10 00:00:00",703064,,,,
"2019-07-11 00:00:00",700220,,,,
"2019-07-12 00:00:00",723041,,,,
"2019-07-13 00:00:00",745220,,,,
"2019-07-14 00:00:00",767388,,,,
"2019-07-15 00:00:00",709997,,,,
"2019-07-16 00:00:00",690139,,,,
"2019-07-17 00:00:00",686515,,,,
"2019-07-18 00:00:00",677062,,,,
"2019-07-19 00:00:00",698987,,,,
"2019-07-20 00:00:00",746836,,,,
"2019-07-21 00:00:00",740944,,,,
"2019-07-22 00:00:00",687531,,,,
"2019-07-23 00:00:00",686999,,,,
"2019-07-24 00:00:00",678214,,,,
"2019-07-25 00:00:00",681844,,,,
"2019-07-26 00:00:00",692519,,,,
"2019-07-27 00:00:00",722440,,,,
"2019-07-28 00:00:00",720737,,,,
"2019-07-29 00:00:00",674239,,,,
"2019-07-30 00:00:00",675325,,,,
"2019-07-31 00:00:00",673101,,,,
"2019-08-01 00:00:00",668369,,,,
"2019-08-02 00:00:00",695066,,,,
"2019-08-03 00:00:00",730554,,,,
"2019-08-04 00:00:00",721289,,,,
"2019-08-05 00:00:00",659341,,,,
"2019-08-06 00:00:00",692015,,,,
"2019-08-07 00:00:00",673524,,,,
"2019-08-08 00:00:00",672835,,,,
"2019-08-09 00:00:00",711958,,,,
"2019-08-10 00:00:00",743291,,,,
"2019-08-11 00:00:00",737686,,,,
"2019-08-12 00:00:00",686445,,,,
"2019-08-13 00:00:00",716444,,,,
"2019-08-14 00:00:00",758695,,,,
"2019-08-15 00:00:00",671710,,,,
"2019-08-16 00:00:00",718777,,,,
"2019-08-17 00:00:00",761206,,,,
"2019-08-18 00:00:00",774365,,,,
"2019-08-19 00:00:00",704515,,,,
"2019-08-20 00:00:00",707343,,,,
"2019-08-21 00:00:00",700296,,,,
"2019-08-22 00:00:00",682715,,,,
"2019-08-23 00:00:00",723649,,,,
"2019-08-24 00:00:00",822216,,,,
"2019-08-25 00:00:00",840012,,,,
"2019-08-26 00:00:00",759675,,,,
"2019-08-27 00:00:00",728257,,,,
"2019-08-28 00:00:00",687372,,,,
"2019-08-29 00:00:00",696369,,,,
"2019-08-30 00:00:00",722999,,,,
"2019-08-31 00:00:00",751129,,,,
"2019-09-01 00:00:00",749512,,,,
"2019-09-02 00:00:00",664756,,,,
"2019-09-03 00:00:00",654526,,,,
"2019-09-04 00:00:00",642573,,,,
"2019-09-05 00:00:00",642617,,,,
"2019-09-06 00:00:00",684504,,,,
"2019-09-07 00:00:00",729968,,,,
"2019-09-08 00:00:00",711699,,,,
"2019-09-09 00:00:00",638743,,,,
"2019-09-10 00:00:00",612426,,,,
"2019-09-11 00:00:00",608705,,,,
"2019-09-12 00:00:00",644152,,,,
"2019-09-13 00:00:00",649493,,,,
"2019-09-14 00:00:00",688181,,,,
"2019-09-15 00:00:00",686719,,,,
"2019-09-16 00:00:00",611389,,,,
"2019-09-17 00:00:00",616392,,,,
"2019-09-18 00:00:00",609457,,,,
"2019-09-19 00:00:00",606851,,,,
"2019-09-20 00:00:00",697980,,,,
"2019-09-21 00:00:00",758001,,,,
"2019-09-22 00:00:00",732501,,,,
"2019-09-23 00:00:00",648286,,,,
"2019-09-24 00:00:00",638965,,,,
"2019-09-25 00:00:00",619776,,,,
"2019-09-26 00:00:00",626254,,,,
"2019-09-27 00:00:00",655615,,,,
"2019-09-28 00:00:00",690197,,,,
"2019-09-29 00:00:00",696125,,,,
"2019-09-30 00:00:00",626289,,,,
"2019-10-01 00:00:00",607845,,,,
"2019-10-02 00:00:00",589005,,,,
"2019-10-03 00:00:00",589745,,,,
"2019-10-04 00:00:00",606791,,,,
"2019-10-05 00:00:00",654954,,,,
"2019-10-06 00:00:00",661124,,,,
"2019-10-07 00:00:00",574148,,,,
"2019-10-08 00:00:00",571743,,,,
"2019-10-09 00:00:00",568742,,,,
"2019-10-10 00:00:00",559679,,,,
"2019-10-11 00:00:00",615014,,,,
"2019-10-12 00:00:00",750516,,,,
"2019-10-13 00:00:00",729784,,,,
"2019-10-14 00:00:00",602774,,,,
"2019-10-15 00:00:00",552521,,,,
"2019-10-16 00:00:00",605319,,,,
"2019-10-17 00:00:00",600035,,,,
"2019-10-18 00:00:00",593215,,,,
"2019-10-19 00:00:00",644373,,,,
"2019-10-20 00:00:00",632734,,,,
"2019-10-21 00:00:00",555902,,,,
"2019-10-22 00:00:00",548863,,,,
"2019-10-23 00:00:00",540960,,,,
"2019-10-24 00:00:00",541011,,,,
"2019-10-25 00:00:00",566892,,,,
"2019-10-26 00:00:00",616129,,,,
"2019-10-27 00:00:00",607639,,,,
"2019-10-28 00:00:00",630207,,,,
"2019-10-29 00:00:00",535222,,,,
"2019-10-30 00:00:00",530719,,,,
"2019-10-31 00:00:00",529156,,,,
"2019-11-01 00:00:00",568804,,,,
"2019-11-02 00:00:00",604088,,,,
"2019-11-03 00:00:00",600932,,,,
"2019-11-04 00:00:00",640917,,,,
"2019-11-05 00:00:00",597367,,,,
"2019-11-06 00:00:00",512158,,,,
"2019-11-07 00:00:00",516026,,,,
"2019-11-08 00:00:00",637950,,,,
"2019-11-09 00:00:00",710308,,,,
"2019-11-10 00:00:00",591349,,,,
"2019-11-11 00:00:00",601123,,,,
"2019-11-12 00:00:00",598948,,,,
"2019-11-13 00:00:00",502578,,,,
"2019-11-14 00:00:00",501642,,,,
"2019-11-15 00:00:00",550172,,,,
"2019-11-16 00:00:00",605635,,,,
"2019-11-17 00:00:00",611201,,,,
"2019-11-18 00:00:00",594524,,,,
"2019-11-19 00:00:00",505430,,,,
"2019-11-20 00:00:00",497966,,,,
"2019-11-21 00:00:00",537172,,,,
"2019-11-22 00:00:00",552975,,,,
"2019-11-23 00:00:00",693717,,,,
"2019-11-24 00:00:00",672534,,,,
"2019-11-25 00:00:00",578156,,,,
"2019-11-26 00:00:00",518377,,,,
"2019-11-27 00:00:00",650057,,,,
"2019-11-28 00:00:00",606721,,,,
"2019-11-29 00:00:00",669389,,,,
"2019-11-30 00:00:00",704614,,,,
"2019-12-01 00:00:00",686010,,,,
"2019-12-02 00:00:00",614099,,,,
"2019-12-03 00:00:00",596517,,,,
"2019-12-04 00:00:00",532745,,,,
"2019-12-05 00:00:00",542145,,,,
"2019-12-06 00:00:00",617927,,,,
"2019-12-07 00:00:00",629748,,,,
"2019-12-08 00:00:00",604458,,,,
"2019-12-09 00:00:00",516504,,,,
"2019-12-10 00:00:00",510007,,,,
"2019-12-11 00:00:00",584869,,,,
"2019-12-12 00:00:00",504240,,,,
"2019-12-13 00:00:00",541291,,,,
"2019-12-14 00:00:00",593768,,,,
"2019-12-15 00:00:00",583137,,,,
"2019-12-16 00:00:00",508364,,,,
"2019-12-17 00:00:00",492861,,,,
"2019-12-18 00:00:00",515352,,,,
"2019-12-19 00:00:00",555935,,,,
"2019-12-20 00:00:00",558680,,,,
"2019-12-21 00:00:00",612767,,,,
"2019-12-22 00:00:00",606814,,,,
"2019-12-23 00:00:00",563483,,,,
"2019-12-24 00:00:00",544935,,,,
"2019-12-25 00:00:00",550911,,,,
"2019-12-26 00:00:00",557086,,,,
"2019-12-27 00:00:00",579782,,,,
"2019-12-28 00:00:00",617077,,,,
"2019-12-29 00:00:00",608934,,,,
"2019-12-30 00:00:00",570959,,,,
"2019-12-31 00:00:00",516059,,,,
"2020-01-01 00:00:00",561273,,,,
"2020-01-02 00:00:00",585031,,,,
"2020-01-03 00:00:00",596149,,,,
"2020-01-04 00:00:00",617547,,,,
"2020-01-05 00:00:00",596317,,,,
"2020-01-06 00:00:00",552797,,,,
"2020-01-07 00:00:00",537217,,,,
"2020-01-08 00:00:00",546324,,,,
"2020-01-09 00:00:00",527587,,,,
"2020-01-10 00:00:00",552391,,,,
"2020-01-11 00:00:00",597049,,,,
"2020-01-12 00:00:00",587719,,,,
"2020-01-13 00:00:00",518541,,,,
"2020-01-14 00:00:00",500439,,,,
"2020-01-15 00:00:00",500934,,,,
"2020-01-16 00:00:00",502287,,,,
"2020-01-17 00:00:00",519762,,,,
"2020-01-18 00:00:00",539569,,,,
"2020-01-19 00:00:00",587332,,,,
"2020-01-20 00:00:00",585285,,,,
"2020-01-21 00:00:00",535475,,,,
"2020-01-22 00:00:00",489513,,,,
"2020-01-23 00:00:00",483251,,,,
"2020-01-24 00:00:00",502338,,,,
"2020-01-25 00:00:00",554613,,,,
"2020-01-26 00:00:00",579025,,,,
"2020-01-27 00:00:00",540262,,,,
"2020-01-28 00:00:00",551145,,,,
"2020-01-29 00:00:00",564095,,,,
"2020-01-30 00:00:00",540209,,,,
"2020-01-31 00:00:00",592515,,,,
"2020-02-01 00:00:00",638674,,,,
"2020-02-02 00:00:00",653689,,,,
"2020-02-03 00:00:00",574857,,,,
"2020-02-04 00:00:00",578852,,,,
"2020-02-05 00:00:00",585533,,,,
"2020-02-06 00:00:00",582255,,,,
"2020-02-07 00:00:00",610003,,,,
"2020-02-08 00:00:00",663715,,,,
"2020-02-09 00:00:00",664196,,,,
"2020-02-10 00:00:00",585403,,,,
"2020-02-11 00:00:00",582378,,,,
"2020-02-12 00:00:00",585640,,,,
"2020-02-13 00:00:00",614675,,,,
"2020-02-14 00:00:00",570431,,,,
"2020-02-15 00:00:00",646882,,,,
"2020-02-16 00:00:00",650965,,,,
"2020-02-17 00:00:00",581002,,,,
"2020-02-18 00:00:00",565914,,,,
"2020-02-19 00:00:00",566163,,,,
"2020-02-20 00:00:00",575811,,,,
"2020-02-21 00:00:00",602249,,,,
"2020-02-22 00:00:00",649090,,,,
"2020-02-23 00:00:00",647060,,,,
"2020-02-24 00:00:00",631059,,,,
"2020-02-25 00:00:00",586412,,,,
"2020-02-26 00:00:00",576194,,,,
"2020-02-27 00:00:00",573766,,,,
"2020-02-28 00:00:00",604857,,,,
"2020-02-29 00:00:00",667430,,,,
"2020-03-01 00:00:00",663908,,,,
"2020-03-02 00:00:00",584655,,,,
"2020-03-03 00:00:00",597940,,,,
"2020-03-04 00:00:00",593276,,,,
"2020-03-05 00:00:00",596857,,,,
"2020-03-06 00:00:00",632413,,,,
"2020-03-07 00:00:00",677939,,,,
"2020-03-08 00:00:00",655952,,,,
"2020-03-09 00:00:00",641137,,,,
"2020-03-10 00:00:00",611316,,,,
"2020-03-11 00:00:00",601064,,,,
"2020-03-12 00:00:00",606492,,,,
"2020-03-13 00:00:00",648459,,,,
"2020-03-14 00:00:00",694829,,,,
"2020-03-15 00:00:00",701632,,,,
"2020-03-16 00:00:00",622267,,,,
"2020-03-17 00:00:00",627256,,,,
"2020-03-18 00:00:00",653657,,,,
"2020-03-19 00:00:00",650319,,,,
"2020-03-20 00:00:00",644468,,,,
"2020-03-21 00:00:00",712955,,,,
"2020-03-22 00:00:00",717882,,,,
"2020-03-23 00:00:00",646119,,,,
"2020-03-24 00:00:00",645431,,,,
"2020-03-25 00:00:00",647103,,,,
"2020-03-26 00:00:00",652833,,,,
"2020-03-27 00:00:00",680104,,,,
"2020-03-28 00:00:00",734306,,,,
"2020-03-29 00:00:00",747551,,,,
"2020-03-30 00:00:00",705206,,,,
"2020-03-31 00:00:00",710105,,,,
"2020-04-01 00:00:00",709816,,,,
"2020-04-02 00:00:00",711948,,,,
"2020-04-03 00:00:00",729223,,,,
"2020-04-04 00:00:00",673158,,,,
"2020-04-05 00:00:00",769179,,,,
"2020-04-06 00:00:00",730472,,,,
"2020-04-07 00:00:00",691941,,,,
"2020-04-08 00:00:00",692299,,,,
"2020-04-09 00:00:00",696306,,,,
"2020-04-10 00:00:00",749534,,,,
"2020-04-11 00:00:00",798255,,,,
"2020-04-12 00:00:00",777024,,,,
"2020-04-13 00:00:00",732905,,,,
"2020-04-14 00:00:00",698225,,,,
"2020-04-15 00:00:00",695232,,,,
"2020-04-16 00:00:00",691873,,,,
"2020-04-17 00:00:00",734479,,,,
"2020-04-18 00:00:00",784907,,,,
"2020-04-19 00:00:00",753197,,,,
"2020-04-20 00:00:00",717931,,,,
"2020-04-21 00:00:00",707802,,,,
"2020-04-22 00:00:00",695872,,,,
"2020-04-23 00:00:00",692433,,,,
"2020-04-24 00:00:00",801645,,,,
"2020-04-25 00:00:00",755625,,,,
"2020-04-26 00:00:00",752551,,,,
"2020-04-27 00:00:00",690764,,,,
"2020-04-28 00:00:00",685828,,,,
"2020-04-29 00:00:00",684201,,,,
"2020-04-30 00:00:00",707171,,,,
"2020-05-01 00:00:00",737658,,,,
"2020-05-02 00:00:00",739214,,,,
"2020-05-03 00:00:00",744965,,,,
"2020-05-04 00:00:00",712027,,,,
"2020-05-05 00:00:00",691091,,,,
"2020-05-06 00:00:00",676544,,,,
"2020-05-07 00:00:00",671957,,,,
"2020-05-08 00:00:00",685757,,,,
"2020-05-09 00:00:00",789960,,,,
"2020-05-10 00:00:00",782042,,,,
"2020-05-11 00:00:00",731514,,,,
"2020-05-12 00:00:00",711090,,,,
"2020-05-13 00:00:00",651973,,,,
"2020-05-14 00:00:00",648391,,,,
"2020-05-15 00:00:00",693471,,,,
"2020-05-16 00:00:00",700616,,,,
"2020-05-17 00:00:00",690710,,,,
"2020-05-18 00:00:00",625526,,,,
"2020-05-19 00:00:00",630180,,,,
"2020-05-20 00:00:00",614605,,,,
"2020-05-21 00:00:00",624875,,,,
"2020-05-22 00:00:00",654562,,,,
"2020-05-23 00:00:00",692365,,,,
"2020-05-24 00:00:00",686945,,,,
"2020-05-25 00:00:00",652796,,,,
"2020-05-26 00:00:00",686696,,,,
"2020-05-27 00:00:00",721228,,,,
"2020-05-28 00:00:00",759632,,,,
"2020-05-29 00:00:00",779421,,,,
"2020-05-30 00:00:00",794638,,,,
"2020-05-31 00:00:00",794178,,,,
"2020-06-01 00:00:00",735851,,,,
"2020-06-02 00:00:00",696520,,,,
"2020-06-03 00:00:00",681471,,,,
"2020-06-04 00:00:00",687106,,,,
"2020-06-05 00:00:00",708913,,,,
"2020-06-06 00:00:00",736441,,,,
"2020-06-07 00:00:00",727736,,,,
"2020-06-08 00:00:00",674850,,,,
"2020-06-09 00:00:00",659012,,,,
"2020-06-10 00:00:00",655469,,,,
"2020-06-11 00:00:00",657308,,,,
"2020-06-12 00:00:00",685764,,,,
"2020-06-13 00:00:00",718603,,,,
"2020-06-14 00:00:00",721435,,,,
"2020-06-15 00:00:00",664641,,,,
"2020-06-16 00:00:00",640505,,,,
"2020-06-17 00:00:00",479097,,,,
"2020-06-18 00:00:00",605299,,,,
"2020-06-19 00:00:00",554858,,,,
"2020-06-20 00:00:00",668124,,,,
"2020-06-21 00:00:00",685855,,,,
"2020-06-22 00:00:00",633679,,,,
"2020-06-23 00:00:00",615515,,,,
"2020-06-24 00:00:00",653341,,,,
"2020-06-25 00:00:00",672542,,,,
"2020-06-26 00:00:00",664018,,,,
"2020-06-27 00:00:00",676893,,,,
"2020-06-28 00:00:00",698473,,,,
"2020-06-29 00:00:00",669000,,,,
"2020-06-30 00:00:00",662506,,,,
"2020-07-01 00:00:00",668477,,,,
"2020-07-02 00:00:00",647076,,,,
"2020-07-03 00:00:00",686704,,,,
"2020-07-04 00:00:00",672179,,,,
"2020-07-05 00:00:00",705378,,,,
"2020-07-06 00:00:00",638577,,,,
"2020-07-07 00:00:00",646385,,,,
"2020-07-08 00:00:00",635018,,,,
"2020-07-09 00:00:00",605030,,,,
"2020-07-10 00:00:00",640155,,,,
"2020-07-11 00:00:00",679953,,,,
"2020-07-12 00:00:00",680365,,,,
"2020-07-13 00:00:00",636671,,,,
"2020-07-14 00:00:00",629047,,,,
"2020-07-15 00:00:00",704063,,,,
"2020-07-16 00:00:00",695258,,,,
"2020-07-17 00:00:00",695081,,,,
"2020-07-18 00:00:00",716054,,,,
"2020-07-19 00:00:00",706023,,,,
"2020-07-20 00:00:00",654247,,,,
"2020-07-21 00:00:00",647338,,,,
"2020-07-22 00:00:00",623812,,,,
"2020-07-23 00:00:00",614801,,,,
"2020-07-24 00:00:00",633026,,,,
"2020-07-25 00:00:00",688351,,,,
"2020-07-26 00:00:00",682534,,,,
"2020-07-27 00:00:00",623099,,,,
"2020-07-28 00:00:00",623304,,,,
"2020-07-29 00:00:00",615047,,,,
"2020-07-30 00:00:00",610996,,,,
"2020-07-31 00:00:00",637146,,,,
"2020-08-01 00:00:00",662354,,,,
"2020-08-02 00:00:00",666563,,,,
"2020-08-03 00:00:00",618754,,,,
"2020-08-04 00:00:00",622789,,,,
"2020-08-05 00:00:00",590477,,,,
"2020-08-06 00:00:00",605052,,,,
"2020-08-07 00:00:00",622979,,,,
"2020-08-08 00:00:00",640933,,,,
"2020-08-09 00:00:00",645332,,,,
"2020-08-10 00:00:00",612761,,,,
"2020-08-11 00:00:00",601707,,,,
"2020-08-12 00:00:00",600930,,,,
"2020-08-13 00:00:00",600049,,,,
"2020-08-14 00:00:00",607983,,,,
"2020-08-15 00:00:00",653121,,,,
"2020-08-16 00:00:00",653151,,,,
"2020-08-17 00:00:00",609067,,,,
"2020-08-18 00:00:00",597723,,,,
"2020-08-19 00:00:00",603543,,,,
"2020-08-20 00:00:00",598546,,,,
"2020-08-21 00:00:00",623477,,,,
"2020-08-22 00:00:00",656593,,,,
"2020-08-23 00:00:00",663082,,,,
"2020-08-24 00:00:00",606495,,,,
"2020-08-25 00:00:00",593628,,,,
"2020-08-26 00:00:00",599272,,,,
"2020-08-27 00:00:00",592966,,,,
"2020-08-28 00:00:00",624937,,,,
"2020-08-29 00:00:00",654784,,,,
"2020-08-30 00:00:00",660181,,,,
"2020-08-31 00:00:00",603454,,,,
"2020-09-01 00:00:00",583655,,,,
"2020-09-02 00:00:00",584314,,,,
"2020-09-03 00:00:00",575142,,,,
"2020-09-04 00:00:00",609949,,,,
"2020-09-05 00:00:00",676484,,,,
"2020-09-06 00:00:00",661610,,,,
"2020-09-07 00:00:00",615343,,,,
"2020-09-08 00:00:00",612108,,,,
"2020-09-09 00:00:00",605731,,,,
"2020-09-10 00:00:00",604704,,,,
"2020-09-11 00:00:00",633810,,,,
"2020-09-12 00:00:00",666157,,,,
"2020-09-13 00:00:00",667484,,,,
"2020-09-14 00:00:00",608219,,,,
"2020-09-15 00:00:00",591365,,,,
"2020-09-16 00:00:00",574364,,,,
"2020-09-17 00:00:00",639781,,,,
"2020-09-18 00:00:00",625726,,,,
"2020-09-19 00:00:00",657514,,,,
"2020-09-20 00:00:00",650913,,,,
"2020-09-21 00:00:00",589166,,,,
"2020-09-22 00:00:00",584267,,,,
"2020-09-23 00:00:00",576464,,,,
"2020-09-24 00:00:00",576418,,,,
"2020-09-25 00:00:00",594360,,,,
"2020-09-26 00:00:00",618758,,,,
"2020-09-27 00:00:00",627074,,,,
"2020-09-28 00:00:00",578161,,,,
"2020-09-29 00:00:00",577517,,,,
"2020-09-30 00:00:00",574589,,,,
"2020-10-01 00:00:00",544521,,,,
"2020-10-02 00:00:00",558992,,,,
"2020-10-03 00:00:00",587182,,,,
"2020-10-04 00:00:00",598689,,,,
"2020-10-05 00:00:00",560064,,,,
"2020-10-06 00:00:00",572025,,,,
"2020-10-07 00:00:00",572346,,,,
"2020-10-08 00:00:00",569424,,,,
"2020-10-09 00:00:00",592576,,,,
"2020-10-10 00:00:00",626391,,,,
"2020-10-11 00:00:00",625704,,,,
"2020-10-12 00:00:00",568804,,,,
"2020-10-13 00:00:00",567968,,,,
"2020-10-14 00:00:00",571816,,,,
"2020-10-15 00:00:00",548700,,,,
"2020-10-16 00:00:00",617229,,,,
"2020-10-17 00:00:00",672263,,,,
"2020-10-18 00:00:00",671074,,,,
"2020-10-19 00:00:00",582648,,,,
"2020-10-20 00:00:00",574917,,,,
"2020-10-21 00:00:00",576272,,,,
"2020-10-22 00:00:00",584406,,,,
"2020-10-23 00:00:00",599476,,,,
"2020-10-24 00:00:00",640935,,,,
"2020-10-25 00:00:00",645475,,,,
"2020-10-26 00:00:00",585759,,,,
"2020-10-27 00:00:00",582822,,,,
"2020-10-28 00:00:00",585078,,,,
"2020-10-29 00:00:00",581579,,,,
"2020-10-30 00:00:00",723714,,,,
"2020-10-31 00:00:00",723768,,,,
"2020-11-01 00:00:00",717263,,,,
"2020-11-02 00:00:00",646180,,,,
"2020-11-03 00:00:00",632060,,,,
"2020-11-04 00:00:00",633491,,,,
"2020-11-05 00:00:00",609841,88869,,,
"2020-11-06 00:00:00",643521,100028,,,
"2020-11-07 00:00:00",679969,113394,,,
"2020-11-08 00:00:00",675320,116660,,,
"2020-11-09 00:00:00",600586,105216,,,
"2020-11-10 00:00:00",595652,106587,,,
"2020-11-11 00:00:00",581437,100065,,,
"2020-11-12 00:00:00",583129,100437,,,
"2020-11-13 00:00:00",613949,106768,,,
"2020-11-14 00:00:00",657418,112942,,,
"2020-11-15 00:00:00",661146,113710,,,
"2020-11-16 00:00:00",592042,100585,,,
"2020-11-17 00:00:00",603969,102724,,,
"2020-11-18 00:00:00",600106,101482,,,
"2020-11-19 00:00:00",596107,106538,,,
"2020-11-20 00:00:00",632912,110462,,,
"2020-11-21 00:00:00",678801,117181,,,
"2020-11-22 00:00:00",671898,117320,,,
"2020-11-23 00:00:00",589954,103488,,,
"2020-11-24 00:00:00",605542,103084,,,
"2020-11-25 00:00:00",603316,105724,,,
"2020-11-26 00:00:00",597808,104375,,,
"2020-11-27 00:00:00",594916,107638,,,
"2020-11-28 00:00:00",635421,112237,,,
"2020-11-29 00:00:00",638909,110201,,,
"2020-11-30 00:00:00",579531,100277,,,
"2020-12-01 00:00:00",585832,101739,,,
"2020-12-02 00:00:00",587758,111604,,,
"2020-12-03 00:00:00",590848,107623,,,
"2020-12-04 00:00:00",588057,108028,,,
"2020-12-05 00:00:00",640781,113382,,,
"2020-12-06 00:00:00",650950,112607,,,
"2020-12-07 00:00:00",601797,102253,,,
"2020-12-08 00:00:00",612702,100290,,,
"2020-12-09 00:00:00",604562,96765,,,
"2020-12-10 00:00:00",555015,85845,,,
"2020-12-11 00:00:00",564962,90116,,,
"2020-12-12 00:00:00",608027,95860,,,
"2020-12-13 00:00:00",648889,94105,,,
"2020-12-14 00:00:00",582937,85121,,,
"2020-12-15 00:00:00",533454,86519,,,
"2020-12-16 00:00:00",541105,90450,,,
"2020-12-17 00:00:00",564103,91405,,,
"2020-12-18 00:00:00",677209,93729,,,
"2020-12-19 00:00:00",699068,97261,,,
"2020-12-20 00:00:00",655966,96254,,,
"2020-12-21 00:00:00",605751,93687,,,
"2020-12-22 00:00:00",588569,94975,,,
"2020-12-23 00:00:00",584125,92641,,,
"2020-12-24 00:00:00",577591,91808,,,
"2020-12-25 00:00:00",611604,91141,,,
"2020-12-26 00:00:00",668686,98395,,,
"2020-12-27 00:00:00",670181,101549,,,
"2020-12-28 00:00:00",617729,97210,,,
"2020-12-29 00:00:00",630265,96514,,,
"2020-12-30 00:00:00",625344,96790,,,
"2020-12-31 00:00:00",561914,83700,,,
"2021-01-01 00:00:00",642032,94173,,,
"2021-01-02 00:00:00",694687,101156,,,
"2021-01-03 00:00:00",692293,101812,,,
"2021-01-04 00:00:00",641586,97384,,,
"2021-01-05 00:00:00",635058,96914,,,
"2021-01-06 00:00:00",639575,107262,,,
"2021-01-07 00:00:00",631054,105465,,,
"2021-01-08 00:00:00",653137,106870,,,
"2021-01-09 00:00:00",686961,109804,,,
"2021-01-10 00:00:00",675262,107386,,,
"2021-01-11 00:00:00",597452,95567,,,
"2021-01-12 00:00:00",597176,95478,,,
"2021-01-13 00:00:00",597337,94624,,,
"2021-01-14 00:00:00",592929,94856,,,
"2021-01-15 00:00:00",624949,101075,,,
"2021-01-16 00:00:00",677356,111975,,,
"2021-01-17 00:00:00",675377,109142,,,
